template_id,save_count,confidence,name_guess,name_guess_source,category_id,category_label,subcategory_id,subcategory_label,log_hint_fields
4ace4104-0d3d-49ab-a576-b11f21dd15ad,0,high,"Quest Item q_cabinetnoir_something_more Flash Drive",item_templates.alias,18,"Quest item",39,"Valuables",""
4adce1ac-cc7a-4e89-8de2-0f519b01f818,0,high,"Pile of trash",Items_en.m_TableData,8,"SpawnBoxes",,"",""
4b235fdb-97df-496a-9d5d-8210dd89cb3c,0,high,"CondorType",Items_en.m_TableData,13,"Body Part",32,"Head",""
4b2e6392-9a60-4805-a8c4-696733be7bf2,0,high,"GamePad",Items_en.m_TableData,17,"",65,"Devices",""
4b8420e7-3115-4227-b650-cae40238052d,0,high,".224 C-III",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
4bd7bb13-5ec9-4620-a01c-36a655cdaa21,0,high,"Electrician's toolbox",Items_en.m_TableData,8,"SpawnBoxes",,"",""
4c473ece-068a-4c7e-854a-e934464d7989,0,high,"ID Authenticator",Items_en.m_TableData,29,"Authenticator chip",,"",""
4cddd566-a0c6-41c3-b0b7-4e9ff6561bcc,0,high,"5.56x45 E",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",25,"Expansive Ammo",""
4cf90748-3cd3-4978-8f8b-1ac8b847579c,0,high,"BRTH 11 suppressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
4d2717e2-d38d-4622-b396-09e95c01ee8f,0,high,"Butts",Items_en.m_TableData,8,"SpawnBoxes",,"",""
4dbb4e22-7ede-4fb8-8dce-c87e82cd1347,0,high,"Secret Stash",Items_en.m_TableData,27,"",45,"",""
4dbcf44f-f7cd-4f98-a132-df202853b7b9,0,high,"Storage_11",item_templates.alias,12,"Internal",93,"",""
4de0cfd2-a459-4b35-946a-f12f5819e1c7,0,high,"Door_Common_Checkpoint_SE",item_templates.alias,27,"",42,"",""
4de40746-eb83-4f5f-931b-64b5ea7fe9ed,0,high,"MetaBook",Items_en.m_TableData,17,"",39,"Valuables",""
4e82b56d-00e6-48e0-bdbe-789d8c63b583,0,high,".300 C-III",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
4e8ff91c-1cff-4769-9def-152b022b2516,0,high,"Vintage HiFi",Items_en.m_TableData,17,"",65,"Devices",""
4e9fc1e4-4391-4f13-84e9-9daa69b0faf1,0,high,".300 C-II",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
4eb0d570-0ec2-4594-b018-86cbde27990a,0,high,"Door_Common_ServiceStorage_A",item_templates.alias,27,"",42,"",""
4ec3fa7f-f8a9-4fce-bcdd-efda2dbf0826,0,high,".45ACP E",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",25,"Expansive Ammo",""
4f0d83b8-b15a-449d-a3d7-e9378b624528,0,high,"Door_Common_Stall",item_templates.alias,27,"",42,"",""
4f1ca1b1-fd57-4381-95dd-3dc4040708c1,0,high,"RightLeg_01_Monster_Shared",item_templates.alias,13,"Body Part",52,"Right leg",""
4f4d9fa0-cdc4-44cb-b673-cbb66d9a6ef8,0,high,"Coffee machine",Items_en.m_TableData,17,"",65,"Devices",""
4f594fb7-dfe9-4276-9ffa-36530f718f2c,0,high,"Military container",Items_en.m_TableData,8,"SpawnBoxes",,"",""
4f8a2cca-34b0-42a8-9c5f-558202462528,0,high,"LeftArm_02_Model_01_Monster_WIP",item_templates.alias,13,"Body Part",49,"Left arm",""
4f8bad65-fabb-4ef2-9aca-74952951d0c6,0,high,"Gesterby",Items_en.m_TableData,1,"Firearm",4,"Shotgun",""
4f9a91cd-7776-46c3-a9d7-606d0b49a33c,0,high,"NPC_Quest_03_Give_01",item_templates.alias,27,"",87,"<color=#ffffff>NPC</color>",""
4faccef6-4ba0-4b69-b564-b421d96f47c2,0,high,"Saltpeter",Items_en.m_TableData,17,"",64,"Chemicals",""
4ffce81d-7c42-4b52-b51c-55cf65243d74,0,high,"Resources/Materials",item_templates.alias,34,"",,"",""
508becd4-2288-4470-b1a5-0de5268530c7,0,high,"Onnoh mask",Items_en.m_TableData,7,"Helmet",73,"Mask",""
50c14ca0-adba-4e35-aaf3-1cfcaf274519,0,high,"Key_Port_SandReserveMaintenanceTunnels_Electrical",item_templates.alias,23,"Key",,"",""
50d64682-93e4-4776-91ed-a5da16131f7b,0,high,"Janitor's Remains",Items_en.m_TableData,27,"",77,"Valuable deposit",""
51256dc1-3748-4e1a-80a0-85da3ba5e8c5,0,high,"SWAT_01 Authentificator Chip",item_templates.alias,29,"Authenticator chip",,"",""
5178c1ea-5010-49f3-b91d-bbab97f7c6ba,0,high,"Door_Common_LoadingArea",item_templates.alias,27,"",42,"",""
51828e8c-020e-4aec-a67b-7ed9ac167f50,0,high,"ETA 417",Items_en.m_TableData,1,"Firearm",1,"Assault Rifle",""
51880963-cbe1-4424-a0b6-58fd7bb1d6cd,0,high,"Bakelite",Items_en.m_TableData,17,"",62,"Materials",""
51ec73a7-74f4-4125-8345-30b6df44b3aa,0,high,"Notepad page",Items_en.m_TableData,18,"Quest item",85,"",""
523e24e8-42b4-4db9-97bf-358211512138,0,high,"Assault Rifles",Items_en.m_TableData,34,"",,"",""
52f54254-9871-4f8d-b7f4-20759cd4d29f,0,high,"Key_Port_Logistics_Checkpoint_SE",item_templates.alias,23,"Key",,"",""
536666ee-f21b-4c5a-9220-9b0970a6afd9,0,high,"Raid Shop",Items_en.m_TableData,8,"SpawnBoxes",,"",""
53cd178a-1688-4827-81e9-e5c3bc802f1f,0,high,"Bindle",Items_en.m_TableData,5,"Backpack",,"",""
545e5231-06fc-4f20-97f9-61a716f597b7,0,high,"NPC_Quest_05_Grindable_01",item_templates.alias,27,"",87,"<color=#ffffff>NPC</color>",""
54787257-75ce-4177-9ea9-c8935b1618d5,0,high,"L.Arm Rookie",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
5480fc5d-35b0-46df-a50b-21c6111e8cf4,0,high,"Quest object name (Spot for device)",item_templates.alias,27,"",45,"",""
55511226-9b68-4980-a643-727d51458046,0,high,"Forklift 5",Items_en.m_TableData,27,"",75,"",""
558e6d48-f33e-4004-8063-d01da10e3f0b,0,high,"Key cabinet",Items_en.m_TableData,8,"SpawnBoxes",,"",""
56289523-e367-43ce-b991-cfd96d630a81,0,high,"5.56x45 C-II",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
5665147c-14f0-48cb-9582-acef23d295ce,0,high,"Torso_01_Monster_SWAT_01",item_templates.alias,13,"Body Part",33,"Torso",""
56b69d4a-0c89-4138-8438-c1d55bb35334,0,high,"Evidence",Items_en.m_TableData,18,"Quest item",85,"",""
56f7960b-e79d-416e-b9e1-9455feb62dae,0,high,"LM39 FH",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",14,"Muzzle",""
56f8fda3-a74b-44e5-a81c-9051325db082,0,high,"Key_Port_Logistics_PackagingStorage",item_templates.alias,23,"Key",,"",""
570f6113-0f57-4305-b21f-2ba49c6b83f0,0,high,"Steel bar",Items_en.m_TableData,17,"",68,"Surplus",""
573aa306-1864-41cb-bc30-b624403dc431,0,high,"Door_Common_ServiceStorage_B",item_templates.alias,27,"",42,"",""
57c6a730-b70d-4705-8bbb-6569f47e7fdd,0,high,"Door_Port_CoastGuardBay_CoastGuardHouse_E",item_templates.alias,27,"",42,"",""
5845f48a-bf81-4e58-ac44-6be204d80496,0,high,"Key_Port_PortAdministration_Manager",item_templates.alias,23,"Key",,"",""
58f0710b-1f64-4a79-ae47-d09a65438297,0,high,"Metal powder 'C'",Items_en.m_TableData,17,"",62,"Materials",""
58f7c44f-cdd8-443d-b121-04eb67867b97,0,high,"Ceramic armor plate",Items_en.m_TableData,17,"",68,"Surplus",""
5951c163-30b9-46a4-9ef3-6de500c7a57c,0,high,"Door_Common_Storage_S",item_templates.alias,27,"",42,"",""
597e30e5-a148-4740-b836-59755110ae0c,0,high,"Door_Port_Ship_Bridge",item_templates.alias,27,"",42,"",""
5994a661-1ec2-4dd4-a581-509459d5ecd9,0,high,"Door_Common_Maintenance_E",item_templates.alias,27,"",42,"",""
59996ba4-8411-40d5-8bd2-a00d77c6c79e,0,high,"SAPA12 butt",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
59cf62dc-5fe5-40c2-b717-90d99fc7b017,0,high,"Key_Port_MachineShopB_Storage",item_templates.alias,23,"Key",,"",""
5aca7907-6ed1-47fd-9344-09e8101487a4,0,high,"RightLeg_05_Model_02",item_templates.alias,13,"Body Part",52,"Right leg",""
5b11da33-6aa1-468b-8735-98712dd3a9f5,0,high,"Key_Bunker_Level00_Room_05_SecurityChief",item_templates.alias,23,"Key",,"",""
5b37150b-6026-4992-828d-2efc3c798fc1,0,high,"Door_Common_Janitor",item_templates.alias,27,"",42,"",""
5ba1a9e5-7182-432b-aea0-50123cefa1ce,0,high,"RS5",Items_en.m_TableData,7,"Helmet",31,"Helmet",""
5bc96d11-866e-4ff5-90b4-4f627501ddc4,0,high,"IR Monocular",Items_en.m_TableData,17,"",65,"Devices",""
5bfaee2f-fafd-4501-8a3a-fdfc4ef3d429,0,high,"Moto helmet 'Fighter'",Items_en.m_TableData,7,"Helmet",31,"Helmet",""
5bfd5da1-55a1-42e4-b922-ab151dad77fb,0,high,"Shrine of alloys",Items_en.m_TableData,27,"",77,"Valuable deposit",""
5c0843f3-8344-426b-bfdd-02d5704e4bf3,0,high,"Disconnected body",Items_en.m_TableData,8,"SpawnBoxes",,"",""
5c54153c-d13c-4f03-9ffc-4074720823be,0,high,"H.h Terminal",Items_en.m_TableData,27,"",77,"Valuable deposit",""
5c6eb7e7-2df7-4297-95c4-5fc44a7b6828,0,high,"M420 barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
5c8e2b56-1944-4aa2-b736-ec40e39e5673,0,high,"Flyer H25",Items_en.m_TableData,17,"",57,"Papers",""
5cd79e64-f0c6-4656-9aa2-11660f7451c0,0,high,"Key_Port_LoadingAreaAdministration_Maintenance",item_templates.alias,23,"Key",,"",""
5d13c196-b1bb-4ae8-88b2-bda5c791fbdc,0,high,"Secure case",Items_en.m_TableData,18,"Quest item",,"",""
5d23609f-b1e4-4da9-a5c4-8d4bbda625ba,0,high,"Door_Port_FuelReserveMaintenanceTunnels_FuelStorage",item_templates.alias,27,"",42,"",""
5d39503e-1063-4adf-a17e-26542263fc18,0,high,"Main ExitZone Long",item_templates.alias,27,"",48,"",""
5d7c025a-fc21-4bc7-b335-20a0f8e51b9b,0,high,"Tactical Handles",Items_en.m_TableData,34,"",,"",""
5d950e59-be9f-4dae-b247-637258f7efa5,0,high,"Body Mods",Items_en.m_TableData,34,"",,"",""
5da47f40-c8df-4349-9927-3b5eab1cf1a4,0,high,"R.Arm Host",Items_en.m_TableData,13,"Body Part",50,"Right arm",""
5e7819e7-00e6-4df8-adf0-b16df3bfb8dd,0,high,"Ladder",Items_en.m_TableData,27,"",43,"",""
5e791bcd-3fda-499f-8a8c-ef00e8b5fbb9,0,high,"Zigler sewing machine",Items_en.m_TableData,17,"",65,"Devices",""
5e7bcb69-5a61-4928-86e2-fa6107e1a106,0,high,"Bucket hat 'Price'",Items_en.m_TableData,7,"Helmet",26,"Hat",""
5ed41c7b-f00e-4af2-b38e-7dfdd024f533,0,high,"Puzzle cube",Items_en.m_TableData,17,"",39,"Valuables",""
5eea3e0a-a301-4cd6-bdf4-7a1bda30b9ae,0,high,"Slides",Items_en.m_TableData,34,"",,"",""
5eecbf32-5326-4910-98e4-677b7323a893,0,high,"Gas tank 'S'",Items_en.m_TableData,17,"",82,"Fuel",""
5f0db7ea-1859-4763-8717-408c71ef0254,0,high,"Voicemail record",Items_en.m_TableData,18,"Quest item",39,"Valuables",""
5f1e3165-32dd-4e53-94c2-831aa8f34e22,0,high,"RightLeg_02_Model_01_Monster_WIP",item_templates.alias,13,"Body Part",52,"Right leg",""
5f5a1bff-6b5b-45b1-8b3b-06441a7f7d3f,0,high,"Oscar 590A1 grip X",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
5f949b11-669e-43cd-8ffd-a7471a551450,0,high,"Liquid soap",Items_en.m_TableData,17,"",64,"Chemicals",""
5fcc8c67-d2a8-42da-8266-33616923d9c2,0,high,"Blueprints flash drive",Items_en.m_TableData,18,"Quest item",85,"",""
600eebdb-d4c5-4213-909e-de85687b4416,0,high,"Torso_02_Model_02_Monster_WIP",item_templates.alias,13,"Body Part",33,"Torso",""
604d5ca7-4a8d-4b30-ac24-dd0ddbad32dd,0,high,"L.Leg Trashooter",Items_en.m_TableData,13,"Body Part",51,"Left leg",""
6077cfb5-ab25-4428-973b-6cb84f6bbe69,0,high,"_OBSOLETE_Basement key 3",item_templates.alias,23,"Key",,"",""
60bbe6d2-f83d-49e9-8f68-abd5dcc184ea,0,high,"Door_Common_Storage_E",item_templates.alias,27,"",42,"",""
61748429-71dc-45cb-9932-9ad6fa633176,0,high,"SniperRifle_05_Butt_03",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
626747c5-fee6-4e3e-bdbe-e40061e03ffc,0,high,"LM39 butt",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
62a53262-8dc2-4191-8fc3-74f7708f878c,0,high,"Heads",Items_en.m_TableData,34,"",,"",""
62c4e0d3-8854-4507-a844-962daa929276,0,high,"7.61x54R C-II",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
6328c686-dd4f-4d26-99c7-a81f0f67d2c4,0,high,"Courier Bag",Items_en.m_TableData,5,"Backpack",,"",""
635a7a80-0843-4976-9e4e-3a14bd34203c,0,high,"DORA supressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
63bd700e-2422-4cbb-8c22-6ba6c692c9f9,0,high,"LeftLeg_02_Model_02_Monster_WIP",item_templates.alias,13,"Body Part",51,"Left leg",""
6422074a-4e5e-4779-b380-813fffad8022,0,high,"Door_Common_Electrical",item_templates.alias,27,"",42,"",""
657ea17a-0c61-4ef3-b993-639e0791ab2d,0,high,"5.45x39 C-III",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
657fd384-bb66-4431-b441-17285982931c,0,high,"EMERKIT SMG",Items_en.m_TableData,1,"Firearm",3,"SMG",""
6584230d-ef6e-4eb5-b1fd-76f88047634c,0,high,"Door_Common_Records",item_templates.alias,27,"",42,"",""
658c3e97-c4cb-431d-b9fe-476441a23992,0,high,"Sashiko sewing machine",Items_en.m_TableData,17,"",65,"Devices",""
65ec6eac-de55-4e57-b536-14359e8801ff,0,high,"KA74 upper receiver",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
660331c0-9ea7-4c33-bde4-14295dc4bc8c,0,high,"Extraction Point",Items_en.m_TableData,28,"",44,"",""
66c9b659-d24e-4059-83c8-54ffe26bc79d,0,high,"Door_Common_Maintenance_W",item_templates.alias,27,"",42,"",""
66e505fe-0fdd-408e-8fe4-ed6da48bf7f2,0,high,"RightLeg_06_Model_01",item_templates.alias,13,"Body Part",52,"Right leg",""
6710a4df-9d4e-42e7-ba50-e6e9a84a13e3,0,high,"Soap",Items_en.m_TableData,17,"",64,"Chemicals",""
6752bdf7-7127-47ef-bfb3-052641e043a5,0,high,"RightLeg_01_Monster_Shared_CritIgnore",item_templates.alias,13,"Body Part",52,"Right leg",""
680f8ae0-991c-4502-a4d4-0022d8cb78f3,0,high,"R21B",Items_en.m_TableData,13,"Body Part",33,"Torso",""
68334b7f-4e48-41b7-80e7-d77e16be4649,0,high,"M420 grip",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",28,"Grip",""
685d47c6-cbf4-4b2b-95c5-86be00dd0838,0,high,"Warehouse PointOfInterest 6",item_templates.alias,28,"",44,"",""
6874b818-68aa-4492-bbb5-ed284666fe89,0,high,"Key_Port_MainDocks_SpecialCargo",item_templates.alias,23,"Key",,"",""
68f9bccf-6739-44f5-b0dd-affdcff76c73,0,high,"Quest item (Old photo)",item_templates.alias,18,"Quest item",39,"Valuables",""
6958b5ce-b07e-437d-a37c-99a345fe8840,0,high,"Door_Port_ServiceArea_SW_PortableStorage_01",item_templates.alias,27,"",42,"",""
6a25b33a-9d9e-4f16-9c4e-fa721be4de43,0,high,"Notepad page",Items_en.m_TableData,18,"Quest item",85,"",""
6a332b50-f509-4b1c-b9eb-ebb1f6b0b1ea,0,high,"ShopCartForSell",item_templates.alias,12,"Internal",,"",""
6a3ce904-205c-4e83-8548-cfe2903f297e,0,high,"Grips",Items_en.m_TableData,34,"",,"",""
6a4bc086-c2d6-4a51-b388-1e68569b7f63,0,high,"Zombie_02 Authenticator Chip",item_templates.alias,29,"Authenticator chip",,"",""
6a5646d7-1231-4a98-af0f-7749969b3b7b,0,high,"Ceremony B",Items_en.m_TableData,7,"Helmet",73,"Mask",""
6a63be5a-a8be-453b-8e39-7645df3f41f7,0,high,"Herstal SH FH",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",14,"Muzzle",""
6ac65b2d-574a-40c3-b575-3b6c9caa8eb7,0,high,"Beverage",Items_en.m_TableData,17,"",56,"Organics",""
6ae85c11-9cbf-4643-aaa0-6f742dea51c4,0,high,"Key_Port_Ship_Bridge",item_templates.alias,23,"Key",,"",""
6b0f7f50-7b29-462c-9914-0539ce80c5a7,0,high,".300 A-II",item_templates.alias,30,"Removed",,"",""
6b300c5f-622d-4f08-bfb1-840f67028ffe,0,high,"Vintage Microphone",Items_en.m_TableData,17,"",65,"Devices",""
6b6f00ce-a393-4da3-a256-e0c5e5babdd9,0,high,"LeftLeg_01_Monster_Shared",item_templates.alias,13,"Body Part",51,"Left leg",""
6bbcfad1-1d14-469c-a3e6-62b41ce7dc32,0,high,"Armor repair kit",Items_en.m_TableData,14,"Aid Kit",91,"Repair Kit",""
6c149050-f376-492b-8873-322bee0838a3,0,high,"ID Authenticator",Items_en.m_TableData,29,"Authenticator chip",,"",""
6c2aa3bc-0fa4-4284-83d4-daa207e88072,0,high,"Door_Common_Electrical_E",item_templates.alias,27,"",42,"",""
6c47d1ea-a09d-42d5-bf02-9dfb189c8bca,0,high,"Key_Warehouse_TemporaryStorage_AdministrationAndTransitOffices_EmployeeStairs",item_templates.alias,23,"Key",,"",""
6c67b436-3ba9-4479-81e7-e4c228b432cc,0,high,"Invisible_Dead_Droid_6x4",item_templates.alias_fallback_for_localization_links,8,"SpawnBoxes",,"",""
6ce5ec47-ff5c-4452-bdea-76ccf37a9239,0,high,"Head_01_Monster_Shared_Spread_1_5",item_templates.alias,13,"Body Part",32,"Head",""
6d8a0bca-caf5-4899-acf1-30d66bbc9918,0,high,"Resources/Surplus",item_templates.alias,34,"",,"",""
6dd509e5-e1cc-4c6e-83b9-ba5076d37646,0,high,"Storage_5",item_templates.alias,12,"Internal",93,"",""
6ddfe715-591f-4ec3-bd21-c8fd3547e38e,0,high,"Empty can small",Items_en.m_TableData,17,"",58,"Waste",""
6e273593-8def-4148-b741-3313e0c170d4,0,high,"R.Arm CW3-IP",Items_en.m_TableData,13,"Body Part",50,"Right arm",""
6e345b20-3d02-4ce2-a286-5b54191ebb0d,0,high,"Bullet speed meter",Items_en.m_TableData,17,"",65,"Devices",""
6e687b75-7eb8-470a-a24e-af3b5081acd7,0,high,"Armored Hand Right 01",item_templates.alias,9,"Armor Vest",,"",""
6ea5a413-f9d8-421a-8465-d3c8f8802c72,0,high,"5.45x39 A-II",item_templates.alias,30,"Removed",,"",""
6fd22920-224d-4e1b-9d7b-f2a99d8b174f,0,high,"AuthenticatorChip_Bot_Quest_02",item_templates.alias,29,"Authenticator chip",,"",""
6fdac8d7-0a01-4255-9135-f2503e79ccf6,0,high,"Streets",Items_en.m_TableData,35,"",89,"Bodypart Camo",""
6ff28efa-75bf-4d6a-8cc6-9b01b00bfe50,0,high,"9x39",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",,"",""
7061f12e-75a7-4d8c-b9dd-a9c318549b8d,0,high,"Key_Bunker_Level00_Janitor",item_templates.alias,23,"Key",,"",""
70720ceb-2593-439e-9198-9c9eb74491b5,0,high,"Head_01_Monster_Shared_CritIgnore",item_templates.alias,13,"Body Part",32,"Head",""
7073e773-650a-4069-9991-a89daa913f0e,0,high,"Door_Common_CopierRoom_W",item_templates.alias,27,"",42,"",""
707604a7-9235-49eb-9a89-9925c29e67b8,0,high,"ETA 417 sight",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",8,"Sight x{magnification}",""
70a3ab01-9133-4e78-a767-42c7a3c4a65c,0,high,"Portland",Items_en.m_TableData,17,"",62,"Materials",""
70c1e808-a6e7-4dd7-bad8-ad019e4088af,0,high,"The Joy of Being Sad",Items_en.m_TableData,17,"",39,"Valuables",""
70c9948a-f87f-4d0e-9648-566caa969478,0,high,"Servo-RS1",Items_en.m_TableData,31,"Bodymod",,"",""
70e794a6-73e2-4826-ae4d-0385e1ed8342,0,high,"Torso Mods",Items_en.m_TableData,34,"",,"",""
71703e33-33f2-4f55-906b-8e23c88c9042,0,high,"No data",Items_en.m_TableData,17,"",65,"Devices",""
71720ce6-1050-4c66-91f7-334d39df7597,0,high,"7H36",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",,"",""
71ada3a7-37ef-4aa7-8011-0b00447440cf,0,high,"Shop box",item_templates.alias,12,"Internal",,"",""
71dcd5bb-4dad-4b13-aff8-81d679a624ba,0,high,"Door_Common_StaffRoom",item_templates.alias,27,"",42,"",""
71ee1192-59dd-4dc5-9923-30d387b2df8f,0,high,"LeftArm_01_Monster_Shared",item_templates.alias,13,"Body Part",49,"Left arm",""
727c0b2a-a649-4333-ac88-09112303815e,0,high,"Turret_01",item_templates.alias,26,"",76,"",""
7290cfab-6432-4592-b55b-ce5269d76db3,0,high,"Plastic parts '3'",Items_en.m_TableData,17,"",68,"Surplus",""
72a6105f-9509-4baf-b2ca-d10cdf9861ff,0,high,"Research information",Items_en.m_TableData,18,"Quest item",85,"",""
72c54306-d668-411e-a7d9-4016f911688f,0,high,"Storage Trashooter_01",item_templates.alias,5,"Backpack",,"",""
72cf09a2-346d-4e85-8f73-aed7f8fd935e,0,high,"Servo-AKS1",Items_en.m_TableData,31,"Bodymod",,"",""
73292b56-7b67-461d-96c2-529550fa91f9,0,high,"Key_Port_LoadingAreaAdministration_Entrance_Stairs",item_templates.alias,23,"Key",,"",""
733f5b21-7e76-4e47-b58a-3738068d5406,0,high,"Door_Common_TemporaryStorage",item_templates.alias,27,"",42,"",""
7347093e-df84-4a63-ac83-889ac0743aa8,0,high,"7.61x54R A-III",item_templates.alias,30,"Removed",,"",""
7408c591-5f03-4009-bf37-be0348c7318c,0,high,"Door_Common_PeripheryServiceStorage",item_templates.alias,27,"",42,"",""
7423b00d-5846-4961-ab37-cd4cf43444f0,0,high,".224 C-II",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
743ee930-924d-4a07-a78d-0f8772c827dc,0,high,"Barn of Love'55",Items_en.m_TableData,17,"",39,"Valuables",""
7499aee7-ebe6-4214-bd5b-abe4198a0799,0,high,"Safety Helmet",Items_en.m_TableData,7,"Helmet",31,"Helmet",""
74ae4c12-d643-4609-a189-db7d4a230d82,0,high,"No data",Items_en.m_TableData,17,"",65,"Devices",""
74b1c8af-bf63-442b-aecc-79ebe5afc444,0,high,"Sling Bag",Items_en.m_TableData,5,"Backpack",,"",""
74c7349f-f705-4971-9c9e-080416105b84,0,high,"Gaston 17 barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
7536f519-4b84-4860-be78-4fc07441b1bc,0,high,"Big can of beans",Items_en.m_TableData,17,"",56,"Organics",""
757a5638-bc75-462d-9af9-ceb92c6e1460,0,high,"Frame Left Leg",Items_en.m_TableData,13,"Body Part",51,"Left leg",""
75a370aa-76a4-4254-9ff7-36a912a19c8d,0,high,"Boiler",Items_en.m_TableData,17,"",39,"Valuables",""
761a51bc-f907-4c4c-808f-16d820e7760a,0,high,"ver.28 head",Items_en.m_TableData,13,"Body Part",32,"Head",""
76250dcc-ab8a-4e85-8c4d-4e9383ce3fe8,0,high,"Technician's toolbox",Items_en.m_TableData,8,"SpawnBoxes",,"",""
76380735-2325-421d-9c3b-6e141468af77,0,high,"Sam M1911",Items_en.m_TableData,1,"Firearm",2,"Pistol",""
766ade95-d8de-4590-a1d4-f9dfb98a438b,0,high,"Forklift",Items_en.m_TableData,27,"",75,"",""
7702f7c9-e646-4aad-b132-b8628d7f148d,0,high,"Key_Port_PortAdministration_LostAndFound",item_templates.alias,23,"Key",,"",""
777bb7a6-1118-4fbd-a83e-7082eb7e9e68,0,high,"Resources/Ware",item_templates.alias,34,"",,"",""
779bb600-aa1a-40bc-bf78-64eddcc11d4d,0,high,"Pistol_06_Barrel_04",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
77ecb094-cbf5-4897-9f74-3ac4b1334d42,0,high,"Zombie_01",item_templates.alias,26,"",76,"",""
78302682-6620-45ea-a238-acc1f29b95f3,0,high,"NPC_Physical_03_Trader_01",item_templates.alias,27,"",87,"<color=#ffffff>NPC</color>",""
78f5363c-81dd-4f39-a79a-8abb5a402b4a,0,high,"<color=#4DB8FF>Board game</color>",Items_en.m_TableData,17,"",39,"Valuables",""
78f9698e-c473-49c4-8eae-e12f0667e562,0,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
79804392-a7de-40a9-af87-77c18b187cc5,0,high,"QuestHoarder_01",item_templates.alias,26,"",,"",""
7988774d-8a15-43a6-b444-02b452a7aeef,0,high,"Gold nugget",Items_en.m_TableData,17,"",68,"Surplus",""
798db9cb-47fd-4be5-b6ca-71fac65a700b,0,high,"Gaston 17 mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
79f57f32-c555-4ab2-b617-cdb80614afc8,0,high,"MKP",Items_en.m_TableData,1,"Firearm",84,"Heavy machine gun",""
7a12be0e-9a4f-4899-8cba-fa8aed2fb079,0,high,"Door_Common_Armory",item_templates.alias,27,"",42,"",""
7a24e322-cabe-47b5-813c-f3f6f61fe858,0,high,"EMERKIT",Items_en.m_TableData,6,"Chest Rig",22,"Chest rig",""
7a910865-a0d1-4884-84d6-c043f4a54fd7,0,high,"Port PointOfInterest 5",item_templates.alias,28,"",44,"",""
7a9532a5-b404-49ab-a59b-92c783be333c,0,high,"Door_Common_GasStorage",item_templates.alias,27,"",42,"",""
7aa32d71-b94d-460f-9289-8f58f52e6eda,0,high,"RightLeg_01_Model_02_Monster_WIP",item_templates.alias,13,"Body Part",52,"Right leg",""
7b4f8f6d-d3f9-45f2-a6e2-4d23d8b0c096,0,high,"Heat gun",Items_en.m_TableData,17,"",67,"Tools",""
7b8cc137-de58-4600-a98e-75b17d654d39,0,high,"Key_Port_SandReserveMaintenanceTunnels_Stockroom_B",item_templates.alias,23,"Key",,"",""
7b954a8c-befb-4906-9215-1bdd5dcf6983,0,high,"KA74 FH X",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",14,"Muzzle",""
7b998b22-2aee-45ad-8960-64eaafa2888a,0,high,"Slides",Items_en.m_TableData,8,"SpawnBoxes",,"",""
7c0136f1-6b40-4bfb-875a-3264ce61a4b2,0,high,".45 ACP B-II",item_templates.alias,30,"Removed",24,"Armor Piercing Ammo",""
7c1b65cf-30d9-4770-bcd7-0a2a16566fab,0,high,"Key_Port_Logistics_CheckpointBooth_NE",item_templates.alias,23,"Key",,"",""
7c1e3436-0b6b-4413-89f5-1e154d09f792,0,high,"Gaston 17 drum mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
7c33bac5-4466-4ee0-85da-dcdd6e844591,0,high,"Storage_6",item_templates.alias,12,"Internal",93,"",""
